id,question,sparql,answer_rdf,answer,frame
0,Quale era la australiani ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Australia> },http://dbpedia.org/resource/Keith_Rayner,,AA
1238,la boliviani atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bolivia> },http://dbpedia.org/resource/Rudolf_Knijnenburg,,AA
1240,Quale era la boliviani persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bolivia> },http://dbpedia.org/resource/Roberto_Suárez_Gómez,,AA
1241,Quale erano boliviani personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bolivia> },http://dbpedia.org/resource/Roberto_Suárez_Gómez,,AA
1242,Quale sono boliviani personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bolivia> },http://dbpedia.org/resource/Roberto_Suárez_Gómez,,AA
1243,Quale è la boliviani persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bolivia> },http://dbpedia.org/resource/Roberto_Suárez_Gómez,,AA
1245,boliviani personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bolivia> },http://dbpedia.org/resource/Roberto_Suárez_Gómez,,AA
1246,la boliviani persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bolivia> },http://dbpedia.org/resource/Roberto_Suárez_Gómez,,AA
1248,Quale era la bielorusso agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1249,Quale erano bielorusso agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1250,Quale sono bielorusso agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1251,Quale è la bielorusso agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1253,bielorusso agentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1254,la bielorusso agente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1256,Quale era la bielorusso atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
1257,Quale erano bielorusso atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
1258,Quale sono bielorusso atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
1259,Quale è la bielorusso atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
1261,bielorusso atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
1262,la bielorusso atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
1264,Quale era la bielorusso persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1265,Quale erano bielorusso personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1266,Quale sono bielorusso personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1267,Quale è la bielorusso persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1269,bielorusso personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1270,la bielorusso persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
1272,Quale era la bielorusso nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Katsiaryna_Kulpo,,AA
1273,Quale erano bielorusso nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Katsiaryna_Kulpo,,AA
1274,Quale sono bielorusso nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Katsiaryna_Kulpo,,AA
1275,Quale è la bielorusso nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Katsiaryna_Kulpo,,AA
1277,bielorusso nuotatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Katsiaryna_Kulpo,,AA
1278,la bielorusso nuotatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Katsiaryna_Kulpo,,AA
1280,Quale era la bielorusso pugile?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Siarhei_Liakhovich,Sjarhej Ljachovič,AA
1281,Quale erano bielorusso pugiles?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Siarhei_Liakhovich,Sjarhej Ljachovič,AA
1282,Quale sono bielorusso pugiles?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Siarhei_Liakhovich,Sjarhej Ljachovič,AA
1283,Quale è la bielorusso pugile?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Siarhei_Liakhovich,Sjarhej Ljachovič,AA
1285,bielorusso pugiles,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Siarhei_Liakhovich,Sjarhej Ljachovič,AA
1286,la bielorusso pugile,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Siarhei_Liakhovich,Sjarhej Ljachovič,AA
1288,Quale era la azerbaijani agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1289,Quale erano azerbaijani agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1290,Quale sono azerbaijani agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1291,Quale è la azerbaijani agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1293,azerbaijani agentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1294,la azerbaijani agente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1296,Quale era la azerbaijani atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1297,Quale erano azerbaijani atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1298,Quale sono azerbaijani atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1299,Quale è la azerbaijani atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1301,azerbaijani atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1302,la azerbaijani atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1304,Quale era la azerbaijani artista?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1305,Quale erano azerbaijani artistas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1306,Quale sono azerbaijani artistas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1307,Quale è la azerbaijani artista?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1309,azerbaijani artistas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1310,la azerbaijani artista,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1312,Quale era la azerbaijani persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1313,Quale erano azerbaijani personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1314,Quale sono azerbaijani personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1315,Quale è la azerbaijani persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1317,azerbaijani personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1318,la azerbaijani persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Seyran_Caferli,,AA
1320,Quale era la azerbaijani pugile amatoriale?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AmateurBoxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1321,Quale erano azerbaijani pugile amatoriales?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AmateurBoxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1322,Quale sono azerbaijani pugile amatoriales?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AmateurBoxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1323,Quale è la azerbaijani pugile amatoriale?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AmateurBoxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1325,azerbaijani pugile amatoriales,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AmateurBoxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1326,la azerbaijani pugile amatoriale,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AmateurBoxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1328,Quale era la azerbaijani pugile?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1329,Quale erano azerbaijani pugiles?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
1330,Quale sono azerbaijani pugiles?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Azerbaijan> },http://dbpedia.org/resource/Ruslan_Khairov,,AA
