"id","question","sparql","answer_uri","answer_label","frame"
"3726","Quale persona creare  Jack investigatore privato?","select  ?o    {    <http://dbpedia.org/resource/Private_Eye_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Anthony_Yerkovich","Anthony Yerkovich","VP"
"3727","Quale persona ha creato  Jack investigatore privato?","select  ?o    {    <http://dbpedia.org/resource/Private_Eye_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Anthony_Yerkovich","Anthony Yerkovich","VP"
"3728","Chi creare  Private Practice?","select  ?o    {    <http://dbpedia.org/resource/Private_Practice_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Shonda_Rhimes","Shonda Rhimes","VP"
"3729","Chi ha creato  Private Practice?","select  ?o    {    <http://dbpedia.org/resource/Private_Practice_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Shonda_Rhimes","Shonda Rhimes","VP"
"3730","Quale persona creare  Private Practice?","select  ?o    {    <http://dbpedia.org/resource/Private_Practice_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Shonda_Rhimes","Shonda Rhimes","VP"
"3731","Quale persona ha creato  Private Practice?","select  ?o    {    <http://dbpedia.org/resource/Private_Practice_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Shonda_Rhimes","Shonda Rhimes","VP"
"3732","Chi creare  Il professor Baltazar?","select  ?o    {    <http://dbpedia.org/resource/Professor_Balthazar> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Zlatko_Grgić","Zlatko Grgić","VP"
"3733","Chi ha creato  Il professor Baltazar?","select  ?o    {    <http://dbpedia.org/resource/Professor_Balthazar> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Zlatko_Grgić","Zlatko Grgić","VP"
"3734","Quale persona creare  Il professor Baltazar?","select  ?o    {    <http://dbpedia.org/resource/Professor_Balthazar> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Zlatko_Grgić","Zlatko Grgić","VP"
"3735","Quale persona ha creato  Il professor Baltazar?","select  ?o    {    <http://dbpedia.org/resource/Professor_Balthazar> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Zlatko_Grgić","Zlatko Grgić","VP"
"3736","Chi creare  Profit?","select  ?o    {    <http://dbpedia.org/resource/Profit_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/David_Greenwalt","David Greenwalt","VP"
"3737","Chi ha creato  Profit?","select  ?o    {    <http://dbpedia.org/resource/Profit_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/David_Greenwalt","David Greenwalt","VP"
"3738","Quale persona creare  Profit?","select  ?o    {    <http://dbpedia.org/resource/Profit_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/David_Greenwalt","David Greenwalt","VP"
"3739","Quale persona ha creato  Profit?","select  ?o    {    <http://dbpedia.org/resource/Profit_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/David_Greenwalt","David Greenwalt","VP"
"3740","Chi creare  Project UFO?","select  ?o    {    <http://dbpedia.org/resource/Project_U.F.O.> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jack_Webb","Jack Webb","VP"
"3741","Chi ha creato  Project UFO?","select  ?o    {    <http://dbpedia.org/resource/Project_U.F.O.> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jack_Webb","Jack Webb","VP"
"3742","Quale persona creare  Project UFO?","select  ?o    {    <http://dbpedia.org/resource/Project_U.F.O.> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jack_Webb","Jack Webb","VP"
"3743","Quale persona ha creato  Project UFO?","select  ?o    {    <http://dbpedia.org/resource/Project_U.F.O.> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jack_Webb","Jack Webb","VP"
"3744","Chi creare  Psych?","select  ?o    {    <http://dbpedia.org/resource/Psych> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Steve_Franks","Steve Franks","VP"
"3745","Chi ha creato  Psych?","select  ?o    {    <http://dbpedia.org/resource/Psych> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Steve_Franks","Steve Franks","VP"
"3746","Quale persona creare  Psych?","select  ?o    {    <http://dbpedia.org/resource/Psych> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Steve_Franks","Steve Franks","VP"
"3747","Quale persona ha creato  Psych?","select  ?o    {    <http://dbpedia.org/resource/Psych> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Steve_Franks","Steve Franks","VP"
"3748","Chi creare  Psychoville?","select  ?o    {    <http://dbpedia.org/resource/Psychoville> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Steve_Pemberton","Steve Pemberton","VP"
"3749","Chi ha creato  Psychoville?","select  ?o    {    <http://dbpedia.org/resource/Psychoville> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Steve_Pemberton","Steve Pemberton","VP"
"3750","Quale persona creare  Psychoville?","select  ?o    {    <http://dbpedia.org/resource/Psychoville> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Steve_Pemberton","Steve Pemberton","VP"
"3751","Quale persona ha creato  Psychoville?","select  ?o    {    <http://dbpedia.org/resource/Psychoville> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Steve_Pemberton","Steve Pemberton","VP"
"3752","Chi creare  Public Morals serie televisiva 2015?","select  ?o    {    <http://dbpedia.org/resource/Public_Morals_(2015_TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Edward_Burns","Edward Burns","VP"
"3753","Chi ha creato  Public Morals serie televisiva 2015?","select  ?o    {    <http://dbpedia.org/resource/Public_Morals_(2015_TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Edward_Burns","Edward Burns","VP"
"3754","Quale persona creare  Public Morals serie televisiva 2015?","select  ?o    {    <http://dbpedia.org/resource/Public_Morals_(2015_TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Edward_Burns","Edward Burns","VP"
"3755","Quale persona ha creato  Public Morals serie televisiva 2015?","select  ?o    {    <http://dbpedia.org/resource/Public_Morals_(2015_TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Edward_Burns","Edward Burns","VP"
"3756","Chi creare  Punk'd?","select  ?o    {    <http://dbpedia.org/resource/Punk'd> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Ashton_Kutcher","Ashton Kutcher","VP"
"3757","Chi ha creato  Punk'd?","select  ?o    {    <http://dbpedia.org/resource/Punk'd> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Ashton_Kutcher","Ashton Kutcher","VP"
"3758","Quale persona creare  Punk'd?","select  ?o    {    <http://dbpedia.org/resource/Punk'd> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Ashton_Kutcher","Ashton Kutcher","VP"
"3759","Quale persona ha creato  Punk'd?","select  ?o    {    <http://dbpedia.org/resource/Punk'd> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Ashton_Kutcher","Ashton Kutcher","VP"
"3760","Chi creare  Puppy Dog Pals?","select  ?o    {    <http://dbpedia.org/resource/Puppy_Dog_Pals> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Harland_Williams","Harland Williams","VP"
"3761","Chi ha creato  Puppy Dog Pals?","select  ?o    {    <http://dbpedia.org/resource/Puppy_Dog_Pals> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Harland_Williams","Harland Williams","VP"
"3762","Quale persona creare  Puppy Dog Pals?","select  ?o    {    <http://dbpedia.org/resource/Puppy_Dog_Pals> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Harland_Williams","Harland Williams","VP"
"3763","Quale persona ha creato  Puppy Dog Pals?","select  ?o    {    <http://dbpedia.org/resource/Puppy_Dog_Pals> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Harland_Williams","Harland Williams","VP"
"3764","Chi creare  Pure Genius?","select  ?o    {    <http://dbpedia.org/resource/Pure_Genius> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jason_Katims","Jason Katims","VP"
"3765","Chi ha creato  Pure Genius?","select  ?o    {    <http://dbpedia.org/resource/Pure_Genius> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jason_Katims","Jason Katims","VP"
"3766","Quale persona creare  Pure Genius?","select  ?o    {    <http://dbpedia.org/resource/Pure_Genius> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jason_Katims","Jason Katims","VP"
"3767","Quale persona ha creato  Pure Genius?","select  ?o    {    <http://dbpedia.org/resource/Pure_Genius> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jason_Katims","Jason Katims","VP"
"3768","Chi creare  Pushing Daisies?","select  ?o    {    <http://dbpedia.org/resource/Pushing_Daisies> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Bryan_Fuller","Bryan Fuller","VP"
"3769","Chi ha creato  Pushing Daisies?","select  ?o    {    <http://dbpedia.org/resource/Pushing_Daisies> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Bryan_Fuller","Bryan Fuller","VP"
"3770","Quale persona creare  Pushing Daisies?","select  ?o    {    <http://dbpedia.org/resource/Pushing_Daisies> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Bryan_Fuller","Bryan Fuller","VP"
"3771","Quale persona ha creato  Pushing Daisies?","select  ?o    {    <http://dbpedia.org/resource/Pushing_Daisies> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Bryan_Fuller","Bryan Fuller","VP"
"3772","Chi creare  Pussycat Dolls Present: The Search for the Next Doll?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3773","Chi ha creato  Pussycat Dolls Present: The Search for the Next Doll?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3774","Quale persona creare  Pussycat Dolls Present: The Search for the Next Doll?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3775","Quale persona ha creato  Pussycat Dolls Present: The Search for the Next Doll?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3776","Chi creare  Pussycat Dolls Present: Girlicious?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present:_Girlicious> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3777","Chi ha creato  Pussycat Dolls Present: Girlicious?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present:_Girlicious> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3778","Quale persona creare  Pussycat Dolls Present: Girlicious?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present:_Girlicious> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3779","Quale persona ha creato  Pussycat Dolls Present: Girlicious?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present:_Girlicious> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3780","Chi creare  Pussycat Dolls Present: The Search for the Next Doll?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present:_The_Search_for_the_Next_Doll> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3781","Chi ha creato  Pussycat Dolls Present: The Search for the Next Doll?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present:_The_Search_for_the_Next_Doll> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3782","Quale persona creare  Pussycat Dolls Present: The Search for the Next Doll?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present:_The_Search_for_the_Next_Doll> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3783","Quale persona ha creato  Pussycat Dolls Present: The Search for the Next Doll?","select  ?o    {    <http://dbpedia.org/resource/Pussycat_Dolls_Present:_The_Search_for_the_Next_Doll> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Robin_Antin","Robin Antin","VP"
"3784","Chi creare  Python Night - 30 Years of Monty Python?","select  ?o    {    <http://dbpedia.org/resource/Python_Night_–_30_Years_of_Monty_Python> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/John_Cleese","John Cleese","VP"
"3785","Chi ha creato  Python Night - 30 Years of Monty Python?","select  ?o    {    <http://dbpedia.org/resource/Python_Night_–_30_Years_of_Monty_Python> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/John_Cleese","John Cleese","VP"
"3786","Quale persona creare  Python Night - 30 Years of Monty Python?","select  ?o    {    <http://dbpedia.org/resource/Python_Night_–_30_Years_of_Monty_Python> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/John_Cleese","John Cleese","VP"
"3787","Quale persona ha creato  Python Night - 30 Years of Monty Python?","select  ?o    {    <http://dbpedia.org/resource/Python_Night_–_30_Years_of_Monty_Python> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/John_Cleese","John Cleese","VP"
"3788","Chi creare  Q'Viva! The Chosen?","select  ?o    {    <http://dbpedia.org/resource/Q'Viva!_The_Chosen> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Simon_Fuller","Simon Fuller","VP"
"3789","Chi ha creato  Q'Viva! The Chosen?","select  ?o    {    <http://dbpedia.org/resource/Q'Viva!_The_Chosen> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Simon_Fuller","Simon Fuller","VP"
"3790","Quale persona creare  Q'Viva! The Chosen?","select  ?o    {    <http://dbpedia.org/resource/Q'Viva!_The_Chosen> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Simon_Fuller","Simon Fuller","VP"
"3791","Quale persona ha creato  Q'Viva! The Chosen?","select  ?o    {    <http://dbpedia.org/resource/Q'Viva!_The_Chosen> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Simon_Fuller","Simon Fuller","VP"
"3792","Chi creare  Quite Interesting?","select  ?o    {    <http://dbpedia.org/resource/QI> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/John_Lloyd_(producer)","John Hardress Wilfred Lloyd","VP"
"3793","Chi ha creato  Quite Interesting?","select  ?o    {    <http://dbpedia.org/resource/QI> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/John_Lloyd_(producer)","John Hardress Wilfred Lloyd","VP"
"3794","Quale persona creare  Quite Interesting?","select  ?o    {    <http://dbpedia.org/resource/QI> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/John_Lloyd_(producer)","John Hardress Wilfred Lloyd","VP"
"3795","Quale persona ha creato  Quite Interesting?","select  ?o    {    <http://dbpedia.org/resource/QI> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/John_Lloyd_(producer)","John Hardress Wilfred Lloyd","VP"
"3796","Chi creare  In viaggio nel tempo?","select  ?o    {    <http://dbpedia.org/resource/Quantum_Leap> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Donald_P._Bellisario","Donald P. Bellisario","VP"
"3797","Chi ha creato  In viaggio nel tempo?","select  ?o    {    <http://dbpedia.org/resource/Quantum_Leap> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Donald_P._Bellisario","Donald P. Bellisario","VP"
"3798","Quale persona creare  In viaggio nel tempo?","select  ?o    {    <http://dbpedia.org/resource/Quantum_Leap> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Donald_P._Bellisario","Donald P. Bellisario","VP"
"3799","Quale persona ha creato  In viaggio nel tempo?","select  ?o    {    <http://dbpedia.org/resource/Quantum_Leap> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Donald_P._Bellisario","Donald P. Bellisario","VP"
"3800","Chi creare  Quatermass II miniserie televisiva?","select  ?o    {    <http://dbpedia.org/resource/Quatermass_II> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Nigel_Kneale","Nigel Kneale","VP"
